reviewer_id,asin,reviewer_name,helpful,helpful_ratio,review_text,overall,summary,unix_review_time,review_time,review_date,cleaned_text,processed_text,formatted_date,review_length,word_count,category,main_category,description,title,brand,price,manual_sentiment,vader_score,textblob_score,neutral_confidence,sentiment
A2JAT7FOKBJBHG,B00H7PBWK8,Shawn.O *Product Reviewer*,"[0, 0]",0.0,The design of this drive features a metal and plastic combination design so it is ultra durable and cant be crushed. This drive also features a hole at the back of the drive so you can add a string or lanyard to the end of the drive  so you dont loose your precious data. Overall for the price of this USB drive you are getting an excellent deal as the drive is of high quality materials and I ran into no issues with the drive. This drive has a rotatable metal cover to help protect the drive's connector from damage.Average Write Speed:91.6 MB/sAverage Read Speed: 120.7 MB/sTested on macbook air using Blackmagic Disk Speed TestPros:-32GB Capacity-USB 3.0 speeds (also backwards compatible with USB 2.0)-Durable constructionCons:-NoneThis product was provided to me in exchange for an honest review,5,Super fast USB 3.0 Drive with swivel protective cap,1405900800,"07 21, 2014",7/21/2014,the design of this drive features a metal and plastic combination design so it is ultra durable and cant be crushed this drive also features a hole at the back of the drive so you can add a string or lanyard to the end of the drive so you dont loose your precious data overall for the price of this usb drive you are getting an excellent deal as the drive is of high quality materials and i ran into no issues with the drive this drive has a rotatable metal cover to help protect the drives connector from damageaverage write speed mbsaverage read speed mbstested on macbook air using blackmagic disk speed testprosgb capacityusb speeds also backwards compatible with usb durable constructionconsnonethis product was provided to me in exchange for an honest review,design drive features metal plastic combination design so ultra durable cant crushed drive also features hole back drive so can add string lanyard end drive so dont loose precious data overall price usb drive getting excellent deal drive high quality materials ran no issues drive drive rotatable metal cover help protect drives connector damageaverage write speed mbsaverage read speed mbstested macbook air using blackmagic disk speed testprosgb capacityusb speeds also backwards compatible usb durable constructionconsnonethis product provided exchange honest review,21-Jul-14,801,136,Electronics|Computers & Accessories|Data Storage|USB Flash Drives,Computers,"Silicon Power (SP) Blaze B30 is a USB 3.0 flash drive with 360 degree swivel design, which allows you to carry without annoying cap-loss problems. With the geometric diamond-cut pattern and stainless metal structure, Blaze B30 offers a sleek jewelry-like and practical look. It is also built-in with the LED indicator, indicating the data transfer status during use. SP B30 is backed by a lifetime warranty, and comes with SP Widget application software which provides seven major back up and Recuva recovery tool. 360 Degree Swivel Design|Blaze B30 incorporates the 360 degree cap-less swivel design with the stainless metal structure. This allows users to use and store with just a thumb push, and avoids annoying cap-loss problems.|To enhance the durability of the swivel axis, Blaze B30 employs the Four-Way Positioning Rotating Technology, which can greatly avoid any damages or debris on the USB connector from loose axis.|Outstanding read/write speed is coupled with the latest USB 3.0 interface feature a 5Gb/s bandwidth which is 10x the bandwidth of a USB 2.0 interface. It saves users precious time backing up to and from the hard drive when transferring mass data files.|Blaze B30 is compatible with Windows and Mac, allowing you to share files between different platforms.| ","Silicon Power 32GB USB 3.0 Flash Drive, Blaze B30",Silicon Power,8.49,positive,0.8863,0.2603846153846154,0.2,positive
A12FVLP6NY0G8F,B009F1DYF8,Anonymous,"[0, 0]",0.0,Perfect for the price.,5,Five Stars,1405900800,"07 21, 2014",7/21/2014,perfect for the price,perfect price,21-Jul-14,22,4,Electronics|Computers & Accessories|Computer Components|Internal Components|Internal Optical Drives|Internal DVD Drives,Computers,"LG Electronics GH24NS95B 24X SATA Super-Multi DVD Internal Rewriter w/ M-Disc Support, Bulk (Black)",LG Electronics 24X SATA Super-Multi DVD Internal Rewriter with M-Disc Support (Black) GH24NS95B,LG,2.54,positive,0.5719,1.0,0.0,positive
A2SXXVBEDIAANL,B00009X3UU,Anonymous,"[0, 0]",0.0,great product great seller item as described,5,great item,1405900800,"07 21, 2014",7/21/2014,great product great seller item as described,great product great seller item described,21-Jul-14,44,7,Electronics|Camera & Photo|Accessories|Telescope & Microscope Accessories|Telescope Accessories,Camera & Photo,"The Celestron Star Pointer Finderscope is the way to go if you want the easiest way possible to locate an object and center it in your eyepiece. A red dot finder, unlike an optical finder, has 1x magnification, displays a super wide field of view, and keeps the sky right side up and left-to-right correct, matching what you see with your unaided eyes. An LED creates a red dot, superimposed on a viewing screen, so you simply point the Star Pointer to the area or object you wish to observe, look through your eyepiece, and if properly aligned, the area in and around place you pointed the red dot will be centered in the field of view. If you like the idea of having some magnification, try installing both a red dot and optical finder on your telescope. Schmidt-Cassegrain and EdgeHD telescopes have multiple mounting bracket holes so you can get the best of both worlds. Just make sure to align both of them correctly, and youll get the best use out of each of your finders. How to Align the Star Pointer Finderscope The first time you use your finder, you need to align it. This one-time setup procedure should be done during the day. Take the telescope outside and find an easily recognizable object, such as a streetlight, car license plate, or tall tree. The object should be as far away as possible, but at least a quarter mile away. Move the telescope left and right or up and down so that it is roughly pointing at the object. Look through the telescope using your low power eyepiece and move the telescope until the object you chose lies in the center of the view. Once the object is centered in your eyepiece, turn on the red dot. With your head positioned about a foot behind the finder, look through the round lens of the finder and locate the red dot. Without moving the telescope, use the two adjustment knobs located on the side and underneath the finder. One controls the left-right motion of the dot. The other controls the up-down motion of the dot. Adjust both of these until the red dot appears over the same object you are observing in the eyepiece. Your finder is now aligned and should not require realignment unless it is bumped or dropped. You can even take the finder off the telescope and reattach it while preserving alignment.","Celestron 51630 Star Pointer Telescope Finderscope, Black",Celestron,12.89,positive,0.8481,0.8,0.0,positive
A2G9IS4OU2RSJV,B00HNFPZF0,Kevin M.,"[0, 0]",0.0,"Once you use it, you'll love it and never put it down...I simple love it and have fallen in love with the entire NEW TRENT line of products for all my iPads ..Fits great in your hand, plus comes with a very nice leather hand strap, for added security, not to mention the built in kick stand for propping the iPad up when you're not holding it. Coming from a former ZAGG only customer, you won't regret buying this or any NEW TRENT product, I honestly have found no issues at all with this, and I'm very picky....",5,"LOVE IT, LOVE IT.....",1405900800,"07 21, 2014",7/21/2014,once you use it youll love it and never put it downi simple love it and have fallen in love with the entire new trent line of products for all my ipads fits great in your hand plus comes with a very nice leather hand strap for added security not to mention the built in kick stand for propping the ipad up when youre not holding it coming from a former zagg only customer you wont regret buying this or any new trent product i honestly have found no issues at all with this and im very picky,use youll love never put downi simple love fallen love entire new trent line products all ipads fits great hand plus comes very nice leather hand strap added security not mention built kick stand propping ipad when youre not holding coming former zagg only customer wont regret buying any new trent product honestly found no issues all im very picky,21-Jul-14,512,98,"Electronics|Computers & Accessories|Tablet Accessories|Bags, Cases & Sleeves|Cases",Computers,No description available,"NewTrent iPad Case 2018/2017, Heavy Duty Gladius Full-body Rugged Protective Case with Built-in Screen Protector & Dual Layer Design for Apple iPad 9.7 inch 2017/2018",New Trent,27.95,positive,0.9841,0.3194405594405595,0.0,positive
A16A81C3ELWURB,B00DR0PDNE,"ssteussy ""steussys""","[0, 0]",0.0,"This beautiful device has revolutionized our entertainment center. Netflix, Pandora, YouTube, HBO Go ... All of it streams flawlessly to my TV. It is one of the cheaper options out there for connectivity. Also, the Chromecast app for Chrome fills in the gaps when it comes to integration. Xfinity does not have Chromecast integration, but I can just full-screen my Xfinity on-demand stream, then cast my browser window to the TV. Boom! Workaround.If you still don't have a streaming device attached to your TV or built into it, pick this baby up!",5,"A Cheap, Reliable Way to Bring Your TV Up to Date",1405900800,"07 21, 2014",7/21/2014,this beautiful device has revolutionized our entertainment center netflix pandora youtube hbo go all of it streams flawlessly to my tv it is one of the cheaper options out there for connectivity also the chromecast app for chrome fills in the gaps when it comes to integration xfinity does not have chromecast integration but i can just fullscreen my xfinity ondemand stream then cast my browser window to the tv boom workaroundif you still dont have a streaming device attached to your tv or built into it pick this baby up,beautiful device revolutionized entertainment center netflix pandora youtube hbo go all streams flawlessly tv one cheaper options there connectivity also chromecast app chrome fills gaps when comes integration xfinity not chromecast integration can just fullscreen xfinity ondemand stream cast browser window tv boom workaroundif still dont streaming device attached tv built pick baby,21-Jul-14,546,92,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,positive,0.8176,0.5833333333333334,0.0,positive
A2VCIHUQWWWR1U,B00CQT1PNO,"Wiliker Pea ""WZafra7""","[0, 0]",0.0,"It's okey, like it...",4,like it.,1405900800,"07 21, 2014",7/21/2014,its okey like it,okey like,21-Jul-14,21,4,Electronics|Computers & Accessories|Tablet Replacement Parts|Screens,Computers,this item is for ipad 3 4 screen have the A++high quality,Teenitor Black Touch Screen Display Glass Digitizer Lens Replacement for Apple iPad 3 3rd Gen A1395 A1396 A1397 + Adhesive + TOOLS,Group Vertical,,neutral,0.3612,0.0,0.8,neutral
AY6WQR16DWJAX,B00E3W15P0,"M. Daniels ""Lyra""","[0, 0]",0.0,Running an Intel 520 in my old system so this is not my first SSD.  Clean install of Windows 7.  Ran perfectly right out of the box.  Never did look to see what was on the CD that came with it.  Scored a perfect 7.9 when I ran the Windows Experience Index.  No problems at all.  Did hang it from the drive bay adapter so the cables would click in without having to struggle to get them lined up... experience gained with that from the previous SSD install.  So far perfectly happy.. but can say the same for the 2-3 year old Intel 520.  These SSD units are one of the best computer upgrades I've seen in years... did my first upgrade in '96 so I've done a few.  I've not tried putting one of these in pre-Windows7... I know SSD support went native at some point in history.  The HD in my older computers are almost painful to wait for while they click and whir after enjoying the snappy response of a SSD.,5,Love it,1405900800,"07 21, 2014",7/21/2014,running an intel in my old system so this is not my first ssd clean install of windows ran perfectly right out of the box never did look to see what was on the cd that came with it scored a perfect when i ran the windows experience index no problems at all did hang it from the drive bay adapter so the cables would click in without having to struggle to get them lined up experience gained with that from the previous ssd install so far perfectly happy but can say the same for the year old intel these ssd units are one of the best computer upgrades ive seen in years did my first upgrade in so ive done a few ive not tried putting one of these in prewindows i know ssd support went native at some point in history the hd in my older computers are almost painful to wait for while they click and whir after enjoying the snappy response of a ssd,running intel old system so not first ssd clean install windows ran perfectly right box never look see cd came scored perfect when ran windows experience index no problems all hang drive bay adapter so cables would click without struggle get lined experience gained previous ssd install so far perfectly happy can say same year old intel ssd units one best computer upgrades ive seen years first upgrade so ive done few ive not tried putting one prewindows know ssd support went native some point history hd older computers almost painful wait click whir enjoying snappy response ssd,21-Jul-14,905,174,Electronics|Computers & Accessories|Data Storage|Internal Solid State Drives,Computers,"Upgrading your PC with a Samsung SSD is the most economical way to breathe new life into an aging PC. The 840 EVO reads, writes and multi-tasks at incredible speeds, enhancing boot-up speed, application loading and multi-tasking performance. It's more than an upgrade, it's a complete transformation of your PC.",Samsung Electronics 840 EVO-Series 120GB 2.5-Inch SATA III Single Unit Version Internal Solid State Drive MZ-7TE120BW,Samsung,104.95,positive,0.9828,0.2173363095238095,0.2,positive
A30VX6KH8RZS4R,B00CICPTHC,gilbert,"[0, 0]",0.0,"They're expensive for what they are. On the other hand, they are so thick that they look like they may carry water, and if you want to impress people with your desktop audio system, they complement the schiit mini stacks nicely :)",4,they are so thick that they look like they may carry water,1405900800,"07 21, 2014",7/21/2014,theyre expensive for what they are on the other hand they are so thick that they look like they may carry water and if you want to impress people with your desktop audio system they complement the schiit mini stacks nicely,theyre expensive other hand so thick look like may carry water want impress people desktop audio system complement schiit mini stacks nicely,21-Jul-14,230,42,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,neutral,0.9014,-0.08125000000000002,0.2,positive
A12S9NQHYN3HG1,B00CILJB0E,Jarrott B. Heath,"[0, 0]",0.0,This is the most confusing product I've ever purchased.  It sounds great but I had to rely on a professional audio engineer to get it set up correctly.  And I have no idea how to make the remote work for zones 2 or 3.  The manual is useless and there's very little information in forums or on YouTube.,2,Buyer's remorse,1405900800,"07 21, 2014",7/21/2014,this is the most confusing product ive ever purchased it sounds great but i had to rely on a professional audio engineer to get it set up correctly and i have no idea how to make the remote work for zones or the manual is useless and theres very little information in forums or on youtube,most confusing product ive ever purchased sounds great rely professional audio engineer get set correctly no idea how make remote work zones manual useless theres very little information forums youtube,21-Jul-14,301,58,Electronics|Home Audio|Home Theater|Receivers & Amplifiers|Receivers,Home Audio & Theater,"Behind the brushed aluminum faceplate all seven channels have Three-Stage Inverted Darlington Circuitry which effortlessly handles big dynamic gains without distorting, as THX Select2 Plus certification attests, and renders all audio in extraordinary detail. On the hardware side, 7.2 multichannel pre-outs, powered Zone 2 outputs, and bi-amping capability grant the flexibility to customize. Eight 4K-ready HDMI inputs including front side MHL enable Dolby TrueHD and DTS-HD Master Audio decoding. Audio processing comes courtesy of Audyssey MultEQ, Audyssey DSX, and Dolby Pro Logic IIz, and Marvell's outstanding Qdeo technology upscales standard video to 4K. With a tap on your smartphone screen, built-in Wi-Fi & Bluetooth serves lossless audio to your home theater from mobile devices, PC and NAS devices, and online streaming services. Owning an Onkyo A/V receiver is not just about having big sound on movie night. It's about maximizing the enjoyment of your daily life.|       TX-NR828 7.2-Channel THX-Certified Wireless Network A/V Receiver",Onkyo TX-NR828 7.2-Channel Wireless Network A/V Receiver,Onkyo,,neutral,-0.2716,0.03660714285714285,0.8,neutral
A2S4X009TZ0C26,B00B5XC4KA,WyattC,"[0, 0]",0.0,I bought this for my wife and she takes it every where with her.  She loves it and the sound that it puts out is perfect.  It is mostly used in the bathroom when she is getting ready.  We have a large house and I can hear if from the other side of the house when she is playing it.  Great product for a small price.,5,She loves it and the sound that it puts out is perfect. It is mostly used in the bathroom when ...,1405900800,"07 21, 2014",7/21/2014,i bought this for my wife and she takes it every where with her she loves it and the sound that it puts out is perfect it is mostly used in the bathroom when she is getting ready we have a large house and i can hear if from the other side of the house when she is playing it great product for a small price,bought wife takes every where loves sound puts perfect mostly used bathroom when getting ready large house can hear other side house when playing great product small price,21-Jul-14,315,66,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,positive,0.9413,0.34241071428571435,0.0,positive
A3F2WQY22DGEPC,B00B5Q6Y7G,Edward Parton,"[0, 0]",0.0,"excellent picture, great price, good button menu",5,Five Stars,1405900800,"07 21, 2014",7/21/2014,excellent picture great price good button menu,excellent picture great price good button menu,21-Jul-14,48,7,Electronics|Computers & Accessories|Monitors,Computers,"Delicate touches make a monitor truly great, VS207T LED monitor, with 80,000,000:1 high contrast ratio, HDCP support and stereo speakers, is optimized for the finest image and color quality. This approach extends to the sturdy stand and slim profile without compromising style in ensuring stability and durability.|  Productivity Class VS Series Slim LED Monitors Make What You See, Amazing |If you're looking for some serious business monitors, then get a monitor that's made for it. VS series monitors are built from the ground up to be used in the office environment with embedded power adapters into the design while still remaining slim and stylish. For added convenience, these monitors are VESA compatible, so you can neatly place it on a wall. VS monitors deliver Full HD quality visuals and are LED backlit delivering brighter displays than non-LED backlit monitors. With an ultra-fast 2ms response time, enjoy smooth motion playback for videos and movies. The first monitors to be featured in the renowned Corporate Stable Model (CSM) program, VS monitors are guaranteed in stable supply for a minimum of one year so you can order the same model without worry of it being discontinued and, with the included advanced swap replacement service, saving you time should the unit require servicing. These monitors are EPEAT Gold and ENERGY STAR certified to reduce environmental impact and save on energy costs.|ASUS Smart Contrast Ratio (ASCR) is a dynamic contrast ratio that measures how dark a screen can get. With high dynamic contrast ratios of 50,000,000:1, ASCR delivers a more defined image especially while watching night scenes in movies, playing games, or giving presentations.|ASUS Splendid Video Intelligence Technology, or Splendid for short, is a quick image setting selectable through buttons on the monitor. Featuring different scenario settings ranging from game to scenario modes, choose your preferred one for your task at hand.|Should something happen to your ASUS monitor, rest assured, you're covered with a 3-year system and panel warranty to protect it from the unfortunate. For even greater convenience, one-of-a-kind ASUS Rapid Replacement cross-shipping sends you a replacement unit as soon as the defective unit is in the mail—shortening your waiting time.","ASUS VS207T-P 19.5"" HD+ 1600x900 DVI VGA Back-lit LED Monitor",Asus,1.95,positive,0.8934,0.8333333333333334,0.0,positive
A32YZF49WCFSN4,B00E3W15P0,Amazon Customer,"[0, 0]",0.0,Easy to install. Works as expected.,5,Great way to improve the speed of your computer.,1405900800,"07 21, 2014",7/21/2014,easy to install works as expected,easy install works expected,21-Jul-14,35,6,Electronics|Computers & Accessories|Data Storage|Internal Solid State Drives,Computers,"Upgrading your PC with a Samsung SSD is the most economical way to breathe new life into an aging PC. The 840 EVO reads, writes and multi-tasks at incredible speeds, enhancing boot-up speed, application loading and multi-tasking performance. It's more than an upgrade, it's a complete transformation of your PC.",Samsung Electronics 840 EVO-Series 120GB 2.5-Inch SATA III Single Unit Version Internal Solid State Drive MZ-7TE120BW,Samsung,104.95,positive,0.4404,0.16666666666666669,0.0,positive
A1MSO8E4O8X4PL,B00E3W15P0,ABC,"[0, 0]",0.0,"I used it for a few month now, no issues so far.  Windows 8 installed really fast and OS and app wise has been so much faster compare to my old WD 72000 RPM.",4,"I used it for a few month now, no ...",1405900800,"07 21, 2014",7/21/2014,i used it for a few month now no issues so far windows installed really fast and os and app wise has been so much faster compare to my old wd rpm,used few month now no issues so far windows installed really fast os app wise so much faster compare old wd rpm,21-Jul-14,157,34,Electronics|Computers & Accessories|Data Storage|Internal Solid State Drives,Computers,"Upgrading your PC with a Samsung SSD is the most economical way to breathe new life into an aging PC. The 840 EVO reads, writes and multi-tasks at incredible speeds, enhancing boot-up speed, application loading and multi-tasking performance. It's more than an upgrade, it's a complete transformation of your PC.",Samsung Electronics 840 EVO-Series 120GB 2.5-Inch SATA III Single Unit Version Internal Solid State Drive MZ-7TE120BW,Samsung,104.95,positive,0.6808,0.18333333333333335,0.0,positive
A1BR9QQF8QL43N,B00CQ35C1Q,Kevin Quattro,"[0, 0]",0.0,"Why only a three? The material used for the ear-cups slides off your hair. That is, if you have medium to long hair, it's slippery. I can't tilt my head back or they fall off. Tightening them down around your head fails too. Making them tighter will see the ear-cups slide UP your head along your hair. So it loses two stars for that.Audio performance-wise I was skeptical about the ""fake"" surround but, hot-damn it works! I've owned ""true"" 5.1 headphones and the differences are subtle. Having real 5.1 drivers in such close proximity to one another really limits the separation of channels. So-much-so that the ""fake"" sounds nearly the same.As for the surround effect, I like the Dolby implementation. It doesn't have that harshness or excessive echo-ness other systems have had. My ears don't get tired at all listening to them. I do find the bass suffers a bit if you boost it. It will clip out at loud volumes. Generally I run my EQs flat and I left the ""fake"" sound channels at all their defaults. Tweaking them seemed to not improve sound at all. Too far in tweaking and it can sound much worse.The included and required app runs well and are simple. It rests in your systray for easy access. It has the ability to detect games and run custom profiles for those of you that want that.The mic is decent and I like the monitoring mode it does. They pump audio from the mic back in to your headphones at a very low level, just above-a-breath so that you can hear yourself speak clearly. The headphones do such a good job muting outside audio you would find yourself shouting rather quickly. So this auto-monitoring is super handy.In conclusion these will do a good job letting your hear bad-guys sneaking up behind you. That is, if they stay on your head.",3,"Good price, and good fake 7.1. Ear-cups a bit of a fail for people with hair.",1405900800,"07 21, 2014",7/21/2014,why only a three the material used for the earcups slides off your hair that is if you have medium to long hair its slippery i cant tilt my head back or they fall off tightening them down around your head fails too making them tighter will see the earcups slide up your head along your hair so it loses two stars for thataudio performancewise i was skeptical about the fake surround but hotdamn it works ive owned true headphones and the differences are subtle having real drivers in such close proximity to one another really limits the separation of channels somuchso that the fake sounds nearly the sameas for the surround effect i like the dolby implementation it doesnt have that harshness or excessive echoness other systems have had my ears dont get tired at all listening to them i do find the bass suffers a bit if you boost it it will clip out at loud volumes generally i run my eqs flat and i left the fake sound channels at all their defaults tweaking them seemed to not improve sound at all too far in tweaking and it can sound much worsethe included and required app runs well and are simple it rests in your systray for easy access it has the ability to detect games and run custom profiles for those of you that want thatthe mic is decent and i like the monitoring mode it does they pump audio from the mic back in to your headphones at a very low level just aboveabreath so that you can hear yourself speak clearly the headphones do such a good job muting outside audio you would find yourself shouting rather quickly so this automonitoring is super handyin conclusion these will do a good job letting your hear badguys sneaking up behind you that is if they stay on your head,why only three material used earcups slides hair medium long hair slippery cant tilt head back fall tightening around head fails too making tighter will see earcups slide head along hair so loses two stars thataudio performancewise skeptical fake surround hotdamn works ive owned true headphones differences subtle real drivers such close proximity one another really limits separation channels somuchso fake sounds nearly sameas surround effect like dolby implementation doesnt harshness excessive echoness other systems ears dont get tired all listening find bass suffers bit boost will clip loud volumes generally run eqs flat left fake sound channels all defaults tweaking seemed not improve sound all too far tweaking can sound much worsethe included required app runs well simple rests systray easy access ability detect games run custom profiles want thatthe mic decent like monitoring mode pump audio mic back headphones very low level just aboveabreath so can hear speak clearly headphones such good job muting outside audio would find shouting rather quickly so automonitoring super handyin conclusion will good job letting hear badguys sneaking behind stay head,21-Jul-14,1791,315,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,neutral,0.7842,0.0031746031746031846,0.2,positive
AAOYA0DKWED4W,B00DRPBJ0U,WombatComputing,"[0, 0]",0.0,"This is a handy little thumb drive to have with you at all times. It is great for kids especially. It is made of silicone and fits over your wrist. When you need it, just take it off your wrist and plug into your computer. Easy as that! I'm always forgetting flash drives, but having an actual drive that holds onto my wrist, I'm less likely to forget because I can feel or see it on my wrist (or when it isn't). It's great to use and I can wear it everywhere without worrying if it will fall off my pocket or not or get damaged by my keys.",5,Ring Around The Wrist,1405900800,"07 21, 2014",7/21/2014,this is a handy little thumb drive to have with you at all times it is great for kids especially it is made of silicone and fits over your wrist when you need it just take it off your wrist and plug into your computer easy as that im always forgetting flash drives but having an actual drive that holds onto my wrist im less likely to forget because i can feel or see it on my wrist or when it isnt its great to use and i can wear it everywhere without worrying if it will fall off my pocket or not or get damaged by my keys,handy little thumb drive all times great kids especially made silicone fits wrist when need just take wrist plug computer easy im always forgetting flash drives actual drive holds onto wrist im less likely forget can feel see wrist when isnt great use can wear everywhere without worrying will fall pocket not get damaged keys,21-Jul-14,540,109,Electronics|Computers & Accessories|Data Storage|USB Flash Drives,Computers,No description available,Blue Silicone Rubber Bracelet with 8GB Flash Drive USB Memory Stick Easter Valentines Mothers Fathers Day Graduate Christmas Gift Stocking Stuffer for Boys Men Girls Women Students,Embolden Jewelry,,positive,0.7598,0.25324074074074077,0.0,positive
A283X4O3JWU7LP,B00B5BRIMG,shn006,"[0, 0]",0.0,fast SSD and good price. However does not really support hardware encryption,3,Does not support encryption,1405900800,"07 21, 2014",7/21/2014,fast ssd and good price however does not really support hardware encryption,fast ssd good price however not really support hardware encryption,21-Jul-14,76,12,Electronics|Computers & Accessories|Data Storage|Internal Solid State Drives,Computers,"The Plextor M5M is a high-performance mSATA 6Gb/s SSD specifically engineered to give ultrabook, tablet PC, and other JEDEC MO-300 form factor users the speed and low power consumption benefits of the newest generation SSD technology. The M5M features the latest generation Marvell 88SS9187 , delivering market-leading mSATA speeds with a maximum sequential read/write speed of 540MB/s, and write speed of 430MB/s, and random read/write speeds of 80K IOPS/77K IOPS. With True Speed technology the M5M ensures real-world performance benefits over the long term and avoids performance slow down.",Lite On Plextor M5M 128GB mSATA Solid State Drive (PX-128M5M),Plextor,,positive,0.1091,0.26666666666666666,0.2,positive
AOW7CJ2I9SO2X,B00E3RH5W2,Earth Koolkid,"[0, 0]",0.0,WD my book is more awesome than any other brand. it run quiet and have no problem at all with the drive.  i'm very happy with the product and i already have to my book and will continue to get the from WD if i need the extra room next time.,5,good and quiet drive,1405900800,"07 21, 2014",7/21/2014,wd my book is more awesome than any other brand it run quiet and have no problem at all with the drive im very happy with the product and i already have to my book and will continue to get the from wd if i need the extra room next time,wd book more awesome than any other brand run quiet no problem all drive im very happy product already book will continue get wd need extra room next time,21-Jul-14,240,51,Electronics|Computers & Accessories|Data Storage|External Hard Drives,Computers,Western Digital My Book 3.0 2 TB External Hard Drive WDBFJK0020HBK-NESN Hard Drives (*),WD 2TB My Book Desktop External Hard Drive - USB 3.0 - WDBFJK0020HBK-NESN,Western Digital,99.99,positive,0.9586,0.3392857142857143,0.2,positive
A25MDPTWBJPGBT,B00E3K94T6,"Craig S. Burnett ""On-Camera Talent and Video ...","[0, 0]",0.0,"EXCELLENT quality for the price.  I'm a video guy, not so much a still guy.  I needed something that would be fairly automatic and make me look good when shooting with my Canon T3i.  This unit really fits the bill.  It looks great, the internal zoom works great, battery life is great, power is everything I need for running and gunning.And you certainly can't beat the price!",5,EXCELLENT value for the money!,1405900800,"07 21, 2014",7/21/2014,excellent quality for the price im a video guy not so much a still guy i needed something that would be fairly automatic and make me look good when shooting with my canon ti this unit really fits the bill it looks great the internal zoom works great battery life is great power is everything i need for running and gunningand you certainly cant beat the price,excellent quality price im video guy not so much still guy needed something would fairly automatic make look good when shooting canon ti unit really fits bill looks great internal zoom works great battery life great power everything need running gunningand certainly cant beat price,21-Jul-14,376,67,Electronics|Camera & Photo|Flashes|Shoe Mount Flashes,Camera & Photo,"NEEWER NW680 speedlite flash E-TTL II compatible camera flash for Canon GN58|Main Features:|E-TTL II flash mode: easy and fast to snap special moments|Multi flash mode: easy to record a chain of fast-changing moves|High guide number: 58m/190ft (ISO 100, 105mm)|Auto/Manual zooming: goes within 24/28/35/50/70/80/105mm|LCD display: large size with backlight on and off|Flash recycling: 0.1-5s, compatible with external power pack|Advanced functions: FE lock|Reflection card, giving a highlighted point on eyes|Wide apcel, extending flash coverage to14mm, creating soft and natural illumination|LCD display: E-TTL|M, Multi: 8-step power control(1/1-1/128)|Zoom: 7-step auto/manual zoom(24-105mm)|Compatible with:|Canon 5D Mark II/7D|650D(EOS Rebel T4i)|600D(EOS Rebel T3i)|1100D(EOS Rebel T3)|550D(Digital Rebel T2i)|500D(Digital Rebel T1i)|450D(Digital Rebel Xsi)|400D Digital(Digital Rebel Xti)|60D/50D/40D/30D|etc|Specifications:|E-TTL II compatible flash for Canon|LCD display|High guide number|Multi flash mode|Flash recycling: 0.1-5s|Package included:|1 x Neewer Speedlight NW680|1 x Flash Stand|1 x Protecting Bag|1 x Manual",Neewer NW680/TT680 HSS Speedlite Flash E-TTL Camera Flash for Canon 5D MARK 2 6D 7D 70D 60D 50DT3I T2I and other Canon DSLR Cameras,Neewer,7.78,positive,0.9694,0.5414285714285714,0.0,positive
AO0PZ1B28JM45,B00CK2CDLK,Dave,"[0, 0]",0.0,Best priced mounting device for the Airport Extreme available. Durable plastic all in one solution,5,Get it!,1405900800,"07 21, 2014",7/21/2014,best priced mounting device for the airport extreme available durable plastic all in one solution,best priced mounting device airport extreme available durable plastic all one solution,21-Jul-14,98,15,Electronics|Accessories & Supplies|Mounts|Computer & Monitor Mounts,Computers," TotalMount - AirPort Extreme Mounting System 
 TotalMount securely mounts Apple's AirPort Extreme to the wall. TotalMount includes integrated cord management so you can wrap the extra cord behind the mount. 


 Discover the Benefits of Mounting AirPort Extreme 
 TotalMount is ideal for many scenarios - 
 (1) Mounting AirPort Extreme safely away from accidental bumps, spills, and tampering 
 (2) Mounting AirPort Extreme near a power outlet for use as a Wi-Fi range extender 
 (3) Decluttering your desk area 


 FAQ 1 -  Is this mount compatible with the AirPort Extreme tower? Answer - No, this mount is only compatible with the 1st, 2nd, 3rd, 4th, and 5th generations of AirPort Extreme (shown in the pictures). 


 FAQ 2 -  How can I tell if I have an AirPort Extreme that will fit in this mount? Answer - If your AirPort Extreme looks like the AirPort Extreme shown in the pictures, then your AirPort Extreme will fit in this mount. Non-compatible AirPort Extremes look very different (like towers or bubbles). 


 FAQ 3 -  How do I know if I have the newest generation or the 1st, 2nd, 3rd, 4th, or 5th generation of AirPort Extreme? Answer - The newest generation of AirPort Extreme is a narrow tower. The older generations are short and flat (as shown in the pictures for this mount). Another way to tell is that this mount is compatible with AirPort Extremes purchased between January 2007 and May 2013. 




 Patented in the USA 
 Innovelis invents uncommonly innovative products to solve everyday problems. 



",TotalMount AirPort Extreme Mounting Kit (Not compatible with newest generation),Innovelis,,positive,0.7579,0.425,0.0,positive
